Brand,State,Country,Longitude,Latitude
Starbucks,MO,US,-90.19,38.63
Starbucks,MO,US,-90.19,38.63
Starbucks,MO,US,-90.49,38.77
Starbucks,MO,US,-94.8,39.77
Starbucks,MO,US,-94.8,39.79
Starbucks,MO,US,-94.82,39.81
Starbucks,MO,US,-90.23,38.63
Starbucks,MO,US,-90.33,38.51
Starbucks,MO,US,-90.19,38.63
Starbucks,MO,US,-90.24,38.61
Starbucks,MO,US,-90.3,38.65
Starbucks,MO,US,-90.26,38.64
Starbucks,MO,US,-90.26,38.56
Starbucks,MO,US,-90.31,38.63
Starbucks,MO,US,-90.33,38.51
Starbucks,MO,US,-90.27,38.59
Starbucks,MO,US,-90.38,38.51
Starbucks,MO,US,-90.35,38.63
Starbucks,MO,US,-90.37,38.61
Starbucks,MO,US,-90.31,38.59
Starbucks,MO,US,-90.48,38.57
Starbucks,MO,US,-90.19,38.63
Starbucks,MO,US,-90.34,38.63
Starbucks,MO,US,-90.63,38.79
Starbucks,MO,US,-90.63,38.74
Starbucks,MO,US,-92.14,37.82
Starbucks,MO,US,-90.41,38.56
Starbucks,MO,US,-90.48,38.63
Starbucks,MO,US,-90.34,38.66
Starbucks,MO,US,-90.31,38.66
Starbucks,MO,US,-90.5,38.54
Starbucks,MO,US,-93.72,38.78
Starbucks,MO,US,-90.98,38.53
Starbucks,MO,US,-92.23,37.81
Starbucks,MO,US,-94.48,37.14
Starbucks,MO,US,-90.34,38.59
Starbucks,MO,US,-90.85,38.82
Starbucks,MO,US,-90.88,38.82
Starbucks,MO,US,-90.63,38.58
Starbucks,MS,US,-88.86,30.39
Starbucks,MS,US,-88.98,30.4
Starbucks,MS,US,-88.89,30.39
Starbucks,MS,US,-90.33,32.33
Starbucks,MS,US,-88.43,33.52
Starbucks,MS,US,-88.88,30.44
Starbucks,MS,US,-88.9,30.46
Starbucks,MS,US,-90.06,32.34
Starbucks,MS,US,-90.07,32.28
Starbucks,MS,US,-89.1,30.44
Starbucks,MS,US,-89.33,31.33
Starbucks,MS,US,-89.35,31.32
Starbucks,MS,US,-89.38,31.32
Starbucks,MS,US,-89.99,34.83
Starbucks,MS,US,-90.01,34.96
Starbucks,MS,US,-90.15,32.36
Starbucks,MS,US,-90.15,32.4
Starbucks,MS,US,-88.91,30.41
Starbucks,MS,US,-88.79,33.45
Starbucks,MS,US,-88.78,30.41
Starbucks,MS,US,-89.85,34.96
Starbucks,MS,US,-89.9,34.96
Starbucks,MS,US,-89.55,34.36
Starbucks,MS,US,-89.53,34.36
Starbucks,MS,US,-89.54,34.36
Starbucks,MS,US,-90.15,32.43
Starbucks,MS,US,-89.99,34.96
Starbucks,MS,US,-88.81,33.45
Starbucks,MS,US,-88.84,33.45
Starbucks,MS,US,-90.33,34.85
Starbucks,MS,US,-88.71,34.3
Starbucks,MS,US,-88.74,34.26
Starbucks,MT,US,-111.18,45.78
Starbucks,MT,US,-108.58,45.76
Starbucks,MT,US,-108.53,45.77
Starbucks,MT,US,-108.58,45.77
Starbucks,MT,US,-108.48,45.81
Starbucks,MT,US,-108.48,45.81
Starbucks,MT,US,-108.5,45.78
Starbucks,MT,US,-108.57,45.76
Starbucks,MT,US,-108.54,45.78
Starbucks,MT,US,-108.59,45.78
Starbucks,MT,US,-111.05,45.68
Starbucks,MT,US,-111.06,45.7
Starbucks,MT,US,-111.06,45.68
Starbucks,MT,US,-111.07,45.71
Starbucks,MT,US,-111.07,45.68
Starbucks,MT,US,-112.51,45.98
Starbucks,MT,US,-112.63,45.22
Starbucks,MT,US,-111.27,47.49
Starbucks,MT,US,-111.25,47.49
Starbucks,MT,US,-111.29,47.49
Starbucks,MT,US,-111.27,47.49
Starbucks,MT,US,-111.31,47.52
Starbucks,MT,US,-112.03,46.6
Starbucks,MT,US,-112.02,46.59
Starbucks,MT,US,-112.02,46.59
Starbucks,MT,US,-114.33,48.24
Starbucks,MT,US,-114.31,48.2
Starbucks,MT,US,-114.33,48.24
Starbucks,MT,US,-114.02,46.85
Starbucks,MT,US,-114.04,46.83
Starbucks,MT,US,-114.02,46.84
Starbucks,MT,US,-114.04,46.89
Starbucks,MT,US,-114.04,46.85
Starbucks,MT,US,-114.03,46.91
Starbucks,MT,US,-114.12,47.69
Starbucks,MT,US,-114.34,48.4
Starbucks,NC,US,-79.42,35.16
Starbucks,NC,US,-78.86,35.74
Starbucks,NC,US,-78.82,35.74
Starbucks,NC,US,-78.87,35.74
Starbucks,NC,US,-82.53,35.46
Starbucks,NC,US,-82.55,35.48
Starbucks,NC,US,-82.52,35.58
Starbucks,NC,US,-82.54,35.6
Starbucks,NC,US,-82.55,35.48
Starbucks,NC,US,-82.49,35.59
Starbucks,NC,US,-82.52,35.5
Starbucks,NC,US,-82.54,35.57
Starbucks,NC,US,-82.53,35.52
Starbucks,NC,US,-82.55,35.63
Starbucks,NC,US,-82.63,35.61
Starbucks,NC,US,-82.53,35.58
Starbucks,NC,US,-82.61,35.53
Starbucks,NC,US,-82.55,35.6
Starbucks,NC,US,-82.6,35.53
Starbucks,NC,US,-82.32,35.61
Starbucks,NC,US,-81.66,36.2
Starbucks,NC,US,-82.73,35.24
Starbucks,NC,US,-78.74,35.41
Starbucks,NC,US,-79.48,36.08
Starbucks,NC,US,-79.52,36.07
Starbucks,NC,US,-79.49,36.08
Starbucks,NC,US,-79.52,36.07
Starbucks,NC,US,-82.29,35.91
Starbucks,NC,US,-77.34,34.67
Starbucks,NC,US,-82.66,35.55
Starbucks,NC,US,-82.84,35.54
Starbucks,NC,US,-78.79,35.7
Starbucks,NC,US,-78.76,35.77
Starbucks,NC,US,-78.78,35.76
Starbucks,NC,US,-78.77,35.83
Starbucks,NC,US,-78.78,35.74
Starbucks,NC,US,-78.89,35.84
Starbucks,NC,US,-78.9,35.82
Starbucks,NC,US,-78.74,35.75
Starbucks,NC,US,-78.89,35.85
Starbucks,NC,US,-78.77,35.77
Starbucks,NC,US,-78.74,35.75
Starbucks,NC,US,-78.8,35.8
Starbucks,NC,US,-78.89,35.85
Starbucks,NC,US,-78.87,35.79
Starbucks,NC,US,-78.85,35.79
Starbucks,NC,US,-78.74,35.76
Starbucks,NC,US,-78.78,35.81
Starbucks,NC,US,-83.1,35.11
Starbucks,NC,US,-79.05,35.9
Starbucks,NC,US,-79.04,35.91
Starbucks,NC,US,-79.03,35.94
Starbucks,NC,US,-79.09,35.83
Starbucks,NC,US,-79.03,35.93
Starbucks,NC,US,-79.01,35.91
Starbucks,NC,US,-79.06,35.91
Starbucks,NC,US,-80.84,35.23
Starbucks,NC,US,-80.73,35.3
Starbucks,NC,US,-80.82,35.08
Starbucks,NC,US,-80.85,35.17
Starbucks,NC,US,-80.93,35.22
Starbucks,NC,US,-80.95,35.32
Starbucks,NC,US,-80.81,35.06
Starbucks,NC,US,-80.81,35.06
Starbucks,NC,US,-80.97,35.17
Starbucks,NC,US,-80.77,35.07
Starbucks,NC,US,-80.88,35.11
Starbucks,NC,US,-80.8,35.34
Starbucks,NC,US,-80.81,35.22
Starbucks,NC,US,-80.9,35.14
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.86,35.35
Starbucks,NC,US,-80.94,35.14
Starbucks,NC,US,-80.94,35.23
Starbucks,NC,US,-80.76,35.34
Starbucks,NC,US,-80.8,35.18
Starbucks,NC,US,-80.85,35.22
Starbucks,NC,US,-80.77,35.06
Starbucks,NC,US,-80.95,35.22
Starbucks,NC,US,-80.82,35.21
Starbucks,NC,US,-80.82,35.2
Starbucks,NC,US,-80.84,35.2
Starbucks,NC,US,-80.99,35.1
Starbucks,NC,US,-80.95,35.23
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.85,35.05
Starbucks,NC,US,-80.97,35.16
Starbucks,NC,US,-80.82,35.12
Starbucks,NC,US,-80.81,35.04
Starbucks,NC,US,-80.84,35.23
Starbucks,NC,US,-80.83,35.22
Starbucks,NC,US,-80.85,35.02
Starbucks,NC,US,-80.99,35.1
Starbucks,NC,US,-80.74,35.31
Starbucks,NC,US,-80.94,35.1
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.84,35.23
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.85,35.23
Starbucks,NC,US,-80.78,35.1
Starbucks,NC,US,-80.84,35.21
Starbucks,NC,US,-80.99,35.1
Starbucks,NC,US,-80.83,35.2
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.81,35.03
Starbucks,NC,US,-80.77,35.32
Starbucks,NC,US,-80.83,35.15
Starbucks,NC,US,-80.74,35.3
Starbucks,NC,US,-80.81,35.33
Starbucks,NC,US,-80.83,35.15
Starbucks,NC,US,-80.87,35.09
Starbucks,NC,US,-80.94,35.22
Starbucks,NC,US,-80.85,35.06
Starbucks,NC,US,-80.85,35.22
Starbucks,NC,US,-78.5,35.67
Starbucks,NC,US,-78.38,35.65
Starbucks,NC,US,-80.38,36.02
Starbucks,NC,US,-80.71,35.37
Starbucks,NC,US,-80.74,35.42
Starbucks,NC,US,-80.68,35.42
Starbucks,NC,US,-80.61,35.44
Starbucks,NC,US,-80.72,35.37
Starbucks,NC,US,-80.7,35.43
Starbucks,NC,US,-80.67,35.42
Starbucks,NC,US,-80.88,35.48
Starbucks,NC,US,-80.86,35.48
Starbucks,NC,US,-80.89,35.48
Starbucks,NC,US,-75.81,36.3
Starbucks,NC,US,-83.18,35.31
Starbucks,NC,US,-81.18,35.32
Starbucks,NC,US,-80.86,35.5
Starbucks,NC,US,-78.9,35.9
Starbucks,NC,US,-78.96,35.92
Starbucks,NC,US,-78.95,36.02
Starbucks,NC,US,-78.94,36.01
Starbucks,NC,US,-78.9,36.05
Starbucks,NC,US,-78.96,35.97
Starbucks,NC,US,-78.85,35.88
Starbucks,NC,US,-78.99,35.95
Starbucks,NC,US,-78.94,35.9
Starbucks,NC,US,-78.93,36.06
Starbucks,NC,US,-78.92,36.01
Starbucks,NC,US,-78.95,35.9
Starbucks,NC,US,-78.96,35.97
Starbucks,NC,US,-78.96,35.96
Starbucks,NC,US,-76.25,36.29
Starbucks,NC,US,-78.96,35.07
Starbucks,NC,US,-78.87,35.13
Starbucks,NC,US,-78.94,35.04
Starbucks,NC,US,-78.97,35.06
Starbucks,NC,US,-78.88,35.12
Starbucks,NC,US,-79.01,34.98
Starbucks,NC,US,-78.92,35.05
Starbucks,NC,US,-82.43,35.29
Starbucks,NC,US,-82.51,35.44
Starbucks,NC,US,-81.88,35.32
Starbucks,NC,US,-78.97,35.16
Starbucks,NC,US,-79,35.13
Starbucks,NC,US,-79.01,35.11
Starbucks,NC,US,-78.78,35.59
Starbucks,NC,US,-78.64,35.72
Starbucks,NC,US,-78.7,35.66
Starbucks,NC,US,-78.58,35.7
Starbucks,NC,US,-81.13,35.26
Starbucks,NC,US,-81.16,35.22
Starbucks,NC,US,-81.13,35.26
Starbucks,NC,US,-77.94,35.38
Starbucks,NC,US,-77.96,35.4
Starbucks,NC,US,-77.94,35.38
Starbucks,NC,US,-79.87,36.15
Starbucks,NC,US,-79.84,36.09
Starbucks,NC,US,-79.87,36.15
Starbucks,NC,US,-79.9,36.05
Starbucks,NC,US,-79.88,36.11
Starbucks,NC,US,-79.88,36.11
Starbucks,NC,US,-79.79,36
Starbucks,NC,US,-79.89,36.09
Starbucks,NC,US,-79.9,36.02
Starbucks,NC,US,-79.8,36.13
Starbucks,NC,US,-79.93,36.12
Starbucks,NC,US,-79.89,36.09
Starbucks,NC,US,-79.84,36.04
Starbucks,NC,US,-79.8,36.13
Starbucks,NC,US,-79.93,36.12
Starbucks,NC,US,-79.81,36.09
Starbucks,NC,US,-79.82,36.1
Starbucks,NC,US,-79.77,36.07
Starbucks,NC,US,-77.37,35.61
Starbucks,NC,US,-77.41,35.61
Starbucks,NC,US,-77.37,35.61
Starbucks,NC,US,-77.38,35.58
Starbucks,NC,US,-77.36,35.61
Starbucks,NC,US,-77.41,35.55
Starbucks,NC,US,-77.36,35.61
Starbucks,NC,US,-77.37,35.58
Starbucks,NC,US,-77.35,35.57
Starbucks,NC,US,-80.67,35.32
Starbucks,NC,US,-83.8,35.03
Starbucks,NC,US,-82.47,35.33
Starbucks,NC,US,-82.43,35.35
Starbucks,NC,US,-82.44,35.34
Starbucks,NC,US,-81.34,35.75
Starbucks,NC,US,-81.31,35.72
Starbucks,NC,US,-81.31,35.7
Starbucks,NC,US,-80.02,35.98
Starbucks,NC,US,-80,35.98
Starbucks,NC,US,-79.96,36.04
Starbucks,NC,US,-80.02,35.98
Starbucks,NC,US,-78.8,35.66
Starbucks,NC,US,-78.85,35.66
Starbucks,NC,US,-78.82,35.63
Starbucks,NC,US,-80.9,35.44
Starbucks,NC,US,-80.86,35.41
Starbucks,NC,US,-80.88,35.45
Starbucks,NC,US,-80.86,35.44
Starbucks,NC,US,-80.86,35.44
Starbucks,NC,US,-80.65,35.05
Starbucks,NC,US,-77.4,34.79
Starbucks,NC,US,-77.4,34.79
Starbucks,NC,US,-77.38,34.76
Starbucks,NC,US,-79.93,35.97
Starbucks,NC,US,-80.1,36.11
Starbucks,NC,US,-80.1,36.11
Starbucks,NC,US,-80.09,36.11
Starbucks,NC,US,-75.65,35.99
Starbucks,NC,US,-81.4,35.24
Starbucks,NC,US,-75.72,36.1
Starbucks,NC,US,-78.5,35.79
Starbucks,NC,US,-78.51,35.8
Starbucks,NC,US,-78.02,34.22
Starbucks,NC,US,-81.22,35.48
Starbucks,NC,US,-79.01,34.67
Starbucks,NC,US,-80.71,35.12
Starbucks,NC,US,-80.71,35.12
Starbucks,NC,US,-80.76,35.02
Starbucks,NC,US,-80.7,35.13
Starbucks,NC,US,-79.27,36.07
Starbucks,NC,US,-82.57,35.4
Starbucks,NC,US,-80.66,35.17
Starbucks,NC,US,-80.58,35.02
Starbucks,NC,US,-80.58,35.02
Starbucks,NC,US,-80.9,35.6
Starbucks,NC,US,-80.85,35.55
Starbucks,NC,US,-80.88,35.59
Starbucks,NC,US,-80.86,35.59
Starbucks,NC,US,-80.87,35.6
Starbucks,NC,US,-76.81,34.74
Starbucks,NC,US,-81.71,35.74
Starbucks,NC,US,-78.82,35.81
Starbucks,NC,US,-78.82,35.81
Starbucks,NC,US,-78.8,35.87
Starbucks,NC,US,-78.85,35.82
Starbucks,NC,US,-78.86,35.84
Starbucks,NC,US,-78.79,35.87
Starbucks,NC,US,-78.8,35.87
Starbucks,NC,US,-84.01,35.11
Starbucks,NC,US,-83.99,35.12
Starbucks,NC,US,-77.1,35.1
Starbucks,NC,US,-77.09,35.1
Starbucks,NC,US,-77.1,35.1
Starbucks,NC,US,-77,35.01
Starbucks,NC,US,-80.85,35.35
Starbucks,NC,US,-79.2,34.69
Starbucks,NC,US,-79.48,35.21
Starbucks,NC,US,-80.88,35.08
Starbucks,NC,US,-78.68,35.89
Starbucks,NC,US,-78.58,35.86
Starbucks,NC,US,-78.64,35.77
Starbucks,NC,US,-78.58,35.87
Starbucks,NC,US,-78.65,35.79
Starbucks,NC,US,-78.62,35.87
Starbucks,NC,US,-78.6,35.9
Starbucks,NC,US,-78.64,35.84
Starbucks,NC,US,-78.66,35.79
Starbucks,NC,US,-78.68,35.86
Starbucks,NC,US,-78.64,35.84
Starbucks,NC,US,-78.64,35.84
Starbucks,NC,US,-78.71,35.83
Starbucks,NC,US,-78.79,35.86
Starbucks,NC,US,-78.7,35.86
Starbucks,NC,US,-78.78,35.91
Starbucks,NC,US,-78.69,35.82
Starbucks,NC,US,-78.57,35.87
Starbucks,NC,US,-78.67,35.78
Starbucks,NC,US,-78.79,35.88
Starbucks,NC,US,-78.54,35.94
Starbucks,NC,US,-78.56,35.8
Starbucks,NC,US,-78.68,35.84
Starbucks,NC,US,-78.65,35.9
Starbucks,NC,US,-78.59,35.82
Starbucks,NC,US,-77.63,36.42
Starbucks,NC,US,-77.81,35.97
Starbucks,NC,US,-80.46,35.66
Starbucks,NC,US,-79.14,35.45
Starbucks,NC,US,-81.57,35.29
Starbucks,NC,US,-78.32,35.51
Starbucks,NC,US,-80.86,35.79
Starbucks,NC,US,-82.42,35.6
Starbucks,NC,US,-78.5,35.94
Starbucks,NC,US,-78.54,35.97
Starbucks,NC,US,-80.8,35.02
Starbucks,NC,US,-80.76,34.95
Starbucks,NC,US,-82.99,35.5
Starbucks,NC,US,-82.57,35.7
Starbucks,NC,US,-80.7,35
Starbucks,NC,US,-77.91,34.22
Starbucks,NC,US,-77.89,34.2
Starbucks,NC,US,-77.88,34.22
Starbucks,NC,US,-77.83,34.23
Starbucks,NC,US,-77.82,34.22
Starbucks,NC,US,-77.83,34.24
Starbucks,NC,US,-77.83,34.24
Starbucks,NC,US,-77.9,34.13
Starbucks,NC,US,-77.87,34.24
Starbucks,NC,US,-77.96,35.74
Starbucks,NC,US,-77.97,35.74
Starbucks,NC,US,-80.27,36.09
Starbucks,NC,US,-80.28,36.14
Starbucks,NC,US,-80.28,36.19
Starbucks,NC,US,-80.29,36.09
Starbucks,NC,US,-80.3,36.07
Starbucks,NC,US,-80.3,36.14
Starbucks,NC,US,-80.31,36.12
Starbucks,NC,US,-80.28,36.17
Starbucks,NC,US,-80.34,36.07
Starbucks,NC,US,-80.3,36.06
Starbucks,NC,US,-80.28,36.09
Starbucks,NC,US,-80.3,36.14
Starbucks,NC,US,-80.28,36.13
Starbucks,NC,US,-80.27,36.09
Starbucks,ND,US,-100.78,46.8
Starbucks,ND,US,-100.77,46.83
Starbucks,ND,US,-100.81,46.83
Starbucks,ND,US,-100.79,46.8
Starbucks,ND,US,-102.8,46.88
Starbucks,ND,US,-96.82,46.83
Starbucks,ND,US,-96.87,46.86
Starbucks,ND,US,-96.85,46.86
Starbucks,ND,US,-97.08,47.89
Starbucks,ND,US,-97.08,47.89
Starbucks,ND,US,-97.04,47.91
Starbucks,ND,US,-101.3,48.23
Starbucks,ND,US,-101.32,48.21
Starbucks,NE,US,-95.97,41.14
Starbucks,NE,US,-95.97,41.14
Starbucks,NE,US,-95.91,41.15
Starbucks,NE,US,-95.93,41.16
Starbucks,NE,US,-96.12,41.54
Starbucks,NE,US,-97.37,41.44
Starbucks,NE,US,-96.49,41.45
Starbucks,NE,US,-98.38,40.92
Starbucks,NE,US,-99.08,40.72
Starbucks,NE,US,-99.09,40.72
Starbucks,NE,US,-96.66,40.72
Starbucks,NE,US,-96.64,40.76
Starbucks,NE,US,-96.65,40.82
Starbucks,NE,US,-96.68,40.74
Starbucks,NE,US,-96.67,40.81
Starbucks,NE,US,-96.7,40.81
Starbucks,NE,US,-96.68,40.86
Starbucks,NE,US,-97.43,42.02
Starbucks,NE,US,-100.77,41.12
Starbucks,NE,US,-96.14,41.23
Starbucks,NE,US,-96.1,41.23
Starbucks,NE,US,-96.12,41.29
Starbucks,NE,US,-95.94,41.26
Starbucks,NE,US,-96.06,41.21
Starbucks,NE,US,-96.18,41.2
Starbucks,NE,US,-95.95,41.26
Starbucks,NE,US,-96.05,41.23
Starbucks,NE,US,-95.96,41.26
Starbucks,NE,US,-96.14,41.2
Starbucks,NE,US,-96.16,41.26
Starbucks,NE,US,-96.05,41.25
Starbucks,NE,US,-96.23,41.23
Starbucks,NE,US,-96.02,41.26
Starbucks,NE,US,-96.19,41.23
Starbucks,NE,US,-96.12,41.27
Starbucks,NE,US,-96.12,41.29
Starbucks,NE,US,-96.09,41.26
Starbucks,NE,US,-96.15,41.29
Starbucks,NE,US,-96.03,41.32
Starbucks,NE,US,-96.02,41.25
Starbucks,NE,US,-95.99,41.25
Starbucks,NE,US,-96.11,41.21
Starbucks,NE,US,-95.99,41.24
Starbucks,NE,US,-96.02,41.26
Starbucks,NE,US,-96.11,41.21
Starbucks,NE,US,-96.16,41.29
Starbucks,NE,US,-96.18,41.29
Starbucks,NE,US,-96.19,41.24
Starbucks,NE,US,-96.04,41.18
Starbucks,NE,US,-96.04,41.17
Starbucks,NE,US,-96.02,41.14
Starbucks,NE,US,-96.03,41.14
Starbucks,NE,US,-95.9,41
Starbucks,NE,US,-103.66,41.85
Starbucks,NE,US,-102.99,41.14
Starbucks,NE,US,-97.6,40.82
Starbucks,NH,US,-71.47,42.94
Starbucks,NH,US,-71.48,42.96
Starbucks,NH,US,-71.49,43.22
Starbucks,NH,US,-70.89,43.22
Starbucks,NH,US,-71.07,43.03
Starbucks,NH,US,-70.82,43.05
Starbucks,NH,US,-72.29,43.7
Starbucks,NH,US,-72.29,42.93
Starbucks,NH,US,-72.31,42.93
Starbucks,NH,US,-71.35,42.86
Starbucks,NH,US,-71.45,42.93
Starbucks,NH,US,-71.44,42.96
Starbucks,NH,US,-71.45,42.93
Starbucks,NH,US,-71.51,42.82
Starbucks,NH,US,-71.5,42.77
Starbucks,NH,US,-71.54,42.8
Starbucks,NH,US,-71.44,42.7
Starbucks,NH,US,-71.44,42.71
Starbucks,NH,US,-71.12,44.02
Starbucks,NH,US,-70.79,43.09
Starbucks,NH,US,-70.76,43.08
Starbucks,NH,US,-71.22,42.76
Starbucks,NH,US,-71.23,42.77
Starbucks,NH,US,-70.87,42.88
Starbucks,NH,US,-70.88,43.23
Starbucks,NH,US,-71.56,43.46
Starbucks,NJ,US,-74.49,39.46
Starbucks,NJ,US,-74.13,41.03
Starbucks,NJ,US,-74.45,39.35
Starbucks,NJ,US,-74.44,39.36
Starbucks,NJ,US,-74.44,39.35
Starbucks,NJ,US,-74.42,39.36
Starbucks,NJ,US,-74.43,39.38
Starbucks,NJ,US,-74.25,39.76
Starbucks,NJ,US,-74.58,40.65
Starbucks,NJ,US,-74.11,40.67
Starbucks,NJ,US,-74.64,40.65
Starbucks,NJ,US,-74.27,40.02
Starbucks,NJ,US,-74.07,40.96
Starbucks,NJ,US,-74.56,40.72
Starbucks,NJ,US,-74.4,40.91
Starbucks,NJ,US,-74.72,40.13
Starbucks,NJ,US,-74.69,40.61
Starbucks,NJ,US,-74.15,40.06
Starbucks,NJ,US,-74.61,40.58
Starbucks,NJ,US,-74.62,40.59
Starbucks,NJ,US,-74.56,40.56
Starbucks,NJ,US,-74.82,40.04
Starbucks,NJ,US,-75.12,39.95
Starbucks,NJ,US,-74.47,40.81
Starbucks,NJ,US,-74.43,40.75
Starbucks,NJ,US,-75,39.89
Starbucks,NJ,US,-75,39.91
Starbucks,NJ,US,-75.04,39.92
Starbucks,NJ,US,-75.03,39.93
Starbucks,NJ,US,-75.02,39.94
Starbucks,NJ,US,-75.05,39.94
Starbucks,NJ,US,-74.97,39.86
Starbucks,NJ,US,-75.03,39.93
Starbucks,NJ,US,-74.69,40.78
Starbucks,NJ,US,-74.31,40.63
Starbucks,NJ,US,-75.04,39.8
Starbucks,NJ,US,-74.14,40.83
Starbucks,NJ,US,-74.14,40.83
Starbucks,NJ,US,-73.96,40.97
Starbucks,NJ,US,-73.96,40.97
Starbucks,NJ,US,-74.49,40.32
Starbucks,NJ,US,-74.49,40.32
Starbucks,NJ,US,-74.44,40.32
Starbucks,NJ,US,-74.29,40.66
Starbucks,NJ,US,-74.3,40.65
Starbucks,NJ,US,-74.94,40.02
Starbucks,NJ,US,-74.51,40.87
Starbucks,NJ,US,-74.48,40.89
Starbucks,NJ,US,-75.1,39.83
Starbucks,NJ,US,-74.4,40.46
Starbucks,NJ,US,-74.38,40.81
Starbucks,NJ,US,-74.36,40.8
Starbucks,NJ,US,-74,40.83
Starbucks,NJ,US,-74.08,40.81
Starbucks,NJ,US,-74.09,40.83
Starbucks,NJ,US,-74.05,40.29
Starbucks,NJ,US,-73.98,40.81
Starbucks,NJ,US,-73.98,40.81
Starbucks,NJ,US,-74.35,40.56
Starbucks,NJ,US,-74.34,40.55
Starbucks,NJ,US,-74.34,40.52
Starbucks,NJ,US,-74.33,40.54
Starbucks,NJ,US,-74.34,40.55
Starbucks,NJ,US,-74.17,40.66
Starbucks,NJ,US,-73.97,40.89
Starbucks,NJ,US,-74.93,39.89
Starbucks,NJ,US,-74.27,40.89
Starbucks,NJ,US,-74.13,40.94
Starbucks,NJ,US,-74.86,40.49
Starbucks,NJ,US,-74.39,40.79
Starbucks,NJ,US,-74.21,39.87
Starbucks,NJ,US,-73.97,40.86
Starbucks,NJ,US,-73.97,40.85
Starbucks,NJ,US,-73.97,40.86
Starbucks,NJ,US,-73.98,40.86
Starbucks,NJ,US,-73.97,40.86
Starbucks,NJ,US,-74.58,41.11
Starbucks,NJ,US,-74.21,40.99
Starbucks,NJ,US,-74.56,40.43
Starbucks,NJ,US,-74.3,40.25
Starbucks,NJ,US,-74.29,40.26
Starbucks,NJ,US,-74.31,40.24
Starbucks,NJ,US,-74.26,40.21
Starbucks,NJ,US,-74.54,39.48
Starbucks,NJ,US,-74.48,40.67
Starbucks,NJ,US,-74.2,40.8
Starbucks,NJ,US,-74.13,40.96
Starbucks,NJ,US,-75.05,39.78
Starbucks,NJ,US,-74.5,40.59
Starbucks,NJ,US,-74.06,40.88
Starbucks,NJ,US,-74.04,40.9
Starbucks,NJ,US,-74.81,40.85
Starbucks,NJ,US,-74.84,40.82
Starbucks,NJ,US,-75.03,39.9
Starbucks,NJ,US,-74.69,40.21
Starbucks,NJ,US,-74.74,39.55
Starbucks,NJ,US,-74.07,40.86
Starbucks,NJ,US,-74.65,40.5
Starbucks,NJ,US,-74.04,41
Starbucks,NJ,US,-74.03,40.74
Starbucks,NJ,US,-74.03,40.75
Starbucks,NJ,US,-74.03,40.74
Starbucks,NJ,US,-74.22,40.14
Starbucks,NJ,US,-74.3,40.56
Starbucks,NJ,US,-74.03,40.73
Starbucks,NJ,US,-74.03,40.72
Starbucks,NJ,US,-74.04,40.72
Starbucks,NJ,US,-74.04,40.73
Starbucks,NJ,US,-74.04,40.73
Starbucks,NJ,US,-74.28,40.68
Starbucks,NJ,US,-74.16,40.06
Starbucks,NJ,US,-74.68,40.29
Starbucks,NJ,US,-74.68,40.3
Starbucks,NJ,US,-74.73,40.28
Starbucks,NJ,US,-74.73,40.3
Starbucks,NJ,US,-74.12,40.33
Starbucks,NJ,US,-74.25,40.62
Starbucks,NJ,US,-74.04,40.86
Starbucks,NJ,US,-74.32,40.8
Starbucks,NJ,US,-74.4,40.75
Starbucks,NJ,US,-74.15,41.1
Starbucks,NJ,US,-74.29,39.71
Starbucks,NJ,US,-74.3,40.31
Starbucks,NJ,US,-74.5,39.33
Starbucks,NJ,US,-74.23,40.41
Starbucks,NJ,US,-74.64,39.45
Starbucks,NJ,US,-74.81,39.87
Starbucks,NJ,US,-74.13,40.41
Starbucks,NJ,US,-74.14,40.98
Starbucks,NJ,US,-74.31,40.72
Starbucks,NJ,US,-74.44,40.42
Starbucks,NJ,US,-75.04,39.42
Starbucks,NJ,US,-74.22,40.81
Starbucks,NJ,US,-74.05,41.05
Starbucks,NJ,US,-74.96,39.94
Starbucks,NJ,US,-74.95,39.96
Starbucks,NJ,US,-74.31,40.35
Starbucks,NJ,US,-74.46,40.84
Starbucks,NJ,US,-74.46,40.79
Starbucks,NJ,US,-74.48,40.8
Starbucks,NJ,US,-74.91,39.97
Starbucks,NJ,US,-74.96,39.93
Starbucks,NJ,US,-74.89,39.98
Starbucks,NJ,US,-74.91,39.97
Starbucks,NJ,US,-74.44,40.5
Starbucks,NJ,US,-74.45,40.5
Starbucks,NJ,US,-74.4,40.71
Starbucks,NJ,US,-74.17,40.69
Starbucks,NJ,US,-74.17,40.69
Starbucks,NJ,US,-74.18,40.74
Starbucks,NJ,US,-74.17,40.74
Starbucks,NJ,US,-74.02,40.8
Starbucks,NJ,US,-74,40.79
Starbucks,NJ,US,-74.46,40.46
Starbucks,NJ,US,-74.5,40.44
Starbucks,NJ,US,-74.26,40.56
Starbucks,NJ,US,-73.95,41.02
Starbucks,NJ,US,-74.16,40.82
Starbucks,NJ,US,-74.04,40.26
Starbucks,NJ,US,-74.24,41.03
